country_name,alpha_3_code,date,school_closing,school_closing_flag,school_closing_notes,workplace_closing,workplace_closing_flag,workplace_closing_notes,cancel_public_events,cancel_public_events_flag,cancel_public_events_notes,restrictions_on_gatherings,restrictions_on_gatherings_flag,restrictions_on_gatherings_notes,close_public_transit,close_public_transit_flag,close_public_transit_notes,stay_at_home_requirements,stay_at_home_requirements_flag,stay_at_home_requirements_notes,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,restrictions_on_internal_movement_notes,international_travel_controls,international_travel_controls_notes,income_support,income_support_flag,income_support_notes,debt_contract_relief,debt_contract_relief_notes,fiscal_measures,fiscal_measures_notes,international_support,international_support_notes,public_information_campaigns,public_information_campaigns_flag,public_information_campaigns_notes,testing_policy,testing_policy_notes,contact_tracing,contact_tracing_notes,emergency_healthcare_investment,emergency_healthcare_investment_notes,vaccine_investment,vaccine_investment_notes,misc_wildcard,misc_wildcard_notes,confirmed_cases,deaths,stringency_index
Australia,AUS,2020-03-21,0.00,,,0.00,,,2.00,1,,2.00,1,,0.00,,,0.00,,,2.00,0,,4.00,,1.00,0,,0.00,,0.0,,0.0,,2.00,1,,1.00,,2.00,"Report in financial review details 24/7 NSW operation to comprehensively contact trace. However, a report quoted (but unfortunately not properly linked) states that 14 percent of diagnosed cases could not be traced to previous contacts, implying that contact tracing was at least not entirely exhaustive. Since from this report, every confirmed case will still be contact traced, I leave the coding at 2, but future evidence of a more limited approach might suggest a downgrade to 1.   https://web.archive.org/web/20200516210511/http://www.afr.com/policy/health-and-education/inside-coronavirus-hq-the-virus-hunters-trying-to-stem-an-outbreak-20200319-p54bs5",7530897.0,"The Australian Government will provide $13 million to fast-track research into treatments for the novel coronavirus, COVID-19.  https://web.archive.org/save/https://www.health.gov.au/ministers/the-hon-greg-hunt-mp/media/fast-tracking-research-into-treatments-for-covid-19",0.0,,,,874,7,47.22
Australia,AUS,2020-03-22,0.00,,"Prime Minister says schools remain open, but parents can keep children at home if they wish. School closures announced in some states (Victoria, ACT, and forecast in NSW). Victoria: On Sunday 22 March, the Premier announced additional steps to combat the spread of the coronavirus (COVID-19), including bringing forward the school holidays in Victoria to commence from Tuesday 24 March. Early childhood education and care services, TAFE and training providers will remain open. (https://www.education.vic.gov.au/about/department/Pages/coronavirus.aspx). Australian Capital Territory schools to be pupil-free from 24/3/20: https://www.abc.net.au/news/2020-03-23/coronavirus-covid19-how-canberra-schools-will-operate/12080248",0.00,,,2.00,1,,2.00,1,,0.00,,,0.00,,,2.00,0,,4.00,,1.00,1,"On 22 March 2020, the eligibility criteria for this payment was extended to new payment recipients who are eligible for their payment or card between 12 March 2020 to 13 April 2020 (inclusive). As long as someone had lodged a claim for an eligible payment and was eligible for that payment by 13 April 2020, they should have already received this economic support payment via Services Australia or the Department of Veterans’ Affairs. Payments were made from 31 March 2020 and would have been received by the majority of recipients by 17 April 2020.https://www.dss.gov.au/about-the-department/coronavirus-covid-19-information-and-support",0.00,,99179238800.0,"A $189 billion package was announced on 22 March. This includes $17.6 billion for the Government’s first economic stimulus package (announced on 12 March), $90 billion from the RBA and $15 billion from the Government to deliver easier access to finance, and $66.1 billion economic support package.  https://web.archive.org/web/20200723074342/https://www.pm.gov.au/media/supporting-australian-workers-and-business  Exchange on 22 March, 1 AUD = 0.578642 USD  https://www.x-rates.com/historical/?from=AUD&amount=1&date=2020-03-22",0.0,,2.00,1,,1.00,,2.00,,0.0,,7473254.0,"AUD10million from Queensland Govt, AUD3 million from Federal Government and AUD3.5 million from Paul Ramsay Foundation (USD figure given for government funding only): https://www.abc.net.au/news/2020-03-22/coronavirus-vaccine-funding-university-queensland-cases/12079184",,,1098,7,47.22
Australia,AUS,2020-03-23,0.00,,,2.00,0,"From PM statement of 22/3/20:     The following facilities will be restricted from opening from midday local time 23 March 2020:    Pubs, registered and licenced clubs (excluding bottle shops attached to these venues), hotels (excluding accommodation)  Gyms and indoor sporting venues   Cinemas, entertainment venues, casinos, and night clubs  Restaurants and cafes will be restricted to takeaway and/or home delivery  Religious gatherings, places of worship or funerals (in enclosed spaces and other than very small groups and where the 1 person per 4 square metre rule applies).     Archived statement: https://web.archive.org/web/20200510195316/https://www.pm.gov.au/media/update-coronavirus-measures-220320",2.00,1,,2.00,1,,0.00,,,0.00,,,2.00,0,,4.00,,1.00,1,,0.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,Case of the Ruby Princess and response thereafter (including calling in ADF to help with contact tracing) strongly implies that the current tracing mechanisms in place are not entirely comprehensive. Hence this indicator will be downgraded to 1 (limited contract tracing); https://web.archive.org/web/20200516210150/https://www.theguardian.com/world/2020/mar/24/anatomy-of-a-coronavirus-disaster-how-2700-people-were-let-off-the-ruby-princess-cruise-ship-by-mistake,0.0,,0.0,,,,1709,7,52.78
Australia,AUS,2020-03-24,3.00,0,Victoria brings school holidays forward to 24 March; https://web.archive.org/web/20200516174115/https:/www.theage.com.au/national/victoria/schools-closed-from-tuesday-in-drastic-bid-to-curb-coronavirus-spread-20200322-p54cpw.html?js-chunk-not-found-refresh=true,2.00,0,,2.00,1,,3.00,1,"The Prime Minister specifies that certain gatherings are to be no more than 10 people, including funerals and fitness training sessions, and weddings should be no more than 5 people. Archived: http://web.archive.org/web/20200430223305/https://www.pm.gov.au/media/update-coronavirus-measures-24-March-2020",0.00,,,1.00,1,"Prime Minister's statement of 24 March: ""Australians should stay at home, unless shopping for essentials, travelling to and from work - where you cannot work from home, going to school and exercising. Keep visitors to your home at a minimum. In outdoor spaces do not congregate in groups."" Archived: http://web.archive.org/web/20200430223305/https://www.pm.gov.au/media/update-coronavirus-measures-24-March-2020  ",2.00,0,"Northern Territory, Queensland, Western Australia and South Australia enforce border controls: arrivals from interstate required to self-isolate for 14 days: https://www.abc.net.au/news/2020-03-24/nt-border-restrictions-begin-amid-coronavirus-crisis/12086306 and https://www.thechronicle.com.au/news/south-australia-closes-borders/3978380/ and http://statements.qld.gov.au/Statement/2020/3/24/border-control-slows-virus-spread, and https://www.wa.gov.au/government/document-collections/coronavirus-covid-19-state-of-emergency-declarations.",4.00,"In addition to a ban on arrivals of non-citizens or non-residents or their families, there is now a ban on Australians travelling overseas, except on compassionate or humanitarian grounds: http://web.archive.org/web/20200430223305/https://www.pm.gov.au/media/update-coronavirus-measures-24-March-2020",1.00,1,,0.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,1823,7,68.52
Australia,AUS,2020-03-25,3.00,0,"Media report of 25/3/20: This week, Victoria brought forward its Easter holidays, NSW encouraged parents to keep children at home and ACT schools went online. Many private schools have also closed of their own accord. Archived article: https://web.archive.org/web/20200510184004/https:/www.theage.com.au/politics/federal/really-unusual-times-how-school-closures-will-affect-students-20200324-p54der.html?js-chunk-not-found-refresh=true",2.00,0,"Prime Minister's statement of 24 March 2020: ""Australians should stay at home, unless shopping for essentials, travelling to and from work - where you cannot work from home, going to school and exercising."" Specific types of businesses are required to close, e.g. beauty parlours, swimming pools, gyms. Full list in archived PM's statement: http://web.archive.org/web/20200430223305/https://www.pm.gov.au/media/update-coronavirus-measures-24-March-2020",2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,"On 25 March 2020, a 6 month temporary debt relief program came into effect to support individuals and businesses. The temporary debt relief measures include: Six month temporary debt protection Changes to bankruptcy notices Impacts to people who are currently bankrupt https://web.archive.org/web/20200723054416/https://www.afsa.gov.au/debtrelief",0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,2423,8,68.52
Australia,AUS,2020-03-26,3.00,0,"Report from 26/3/20: [State] Premiers have announced a series of different measures for schools across the country, with some calling on parents to keep children at home if they can. Queensland, South Australia and Western Australia will keep schools open for the children of essential workers but will begin to implement pupil-free days in the coming weeks. Next week, schools in Queensland will be student-free, except for the children of essential workers. WA Premier Mark McGowan asked parents to keep children home if they could, but said schools would remain open next week. Classes will move to online learning in the second term in South Australia. Next week is set to be the final week of regular term in the Northern Territory. But from Monday, April 6 to Thursday, April 9, schools will be pupil-free. Schools will close for an early end-of-term break from next Friday in Tasmania before shifting to distance learning. Schools in Victoria have already started their school holidays after Premier Daniel Andrews brought the break forward to begin on Tuesday. For now, NSW schools remain unaffected but Premier Gladys Berejiklian has told parents they should keep children at home if they can. Archived: https://web.archive.org/web/20200510184003/https://www.abc.net.au/news/2020-03-26/schools-which-states-are-going-pupil-free-coronavirus/12093340",2.00,0,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,2799,11,68.52
Australia,AUS,2020-03-27,3.00,0,,2.00,0,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,"To be tested, you must meet one of the following criteria:    You have returned from overseas in the past 14 days or spent time on a cruise ship, and you develop respiratory illness, with or without fever  You have been in close contact with a confirmed COVID-19 case in the past 14 days and you develop respiratory illness, with or without fever  You have severe community-acquired pneumonia and there is no clear cause (including patients who have already been hospitalised for this condition)  You have a fever or acute respiratory infection and you work in the healthcare or aged/residential care sectors, or you have spent time in a location that's defined by a state or territory as having an elevated risk of community transmission, or you have spent time at a ""high-risk"" location where there are two or more linked cases of COVID-19, such as an aged-care home, a remote Aboriginal community, a correctional facility, a boarding school, or a military base (including Navy ships) with live-in accommodation. https://www.abc.net.au/news/2020-03-27/coronavirus-covid-19-testing-criteria-eligibility/12097990",1.00,,0.0,,0.0,,,,3166,13,68.52
Australia,AUS,2020-03-28,3.00,0,,2.00,0,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,3378,13,68.52
Australia,AUS,2020-03-29,3.00,0,"This Sydney Morning Herald article unpicks the ""messiness"" of school closures in Australia, particularly in the states of Victoria and NSW. It includes references to some private schools closing from as early as March 15. Archived: https://web.archive.org/web/20200510185612/https://www.smh.com.au/education/the-messiest-part-the-inside-story-of-how-nsw-schools-responded-to-covid-19-20200326-p54e67.html?js-chunk-not-found-refresh=true",2.00,0,,2.00,1,"On 29 March the National Cabinet agreed to further limit public gatherings and events. Any non-essential events cancelled, limits on who can go to weddings and funerals. See Health Department website, archived: https://web.archive.org/web/20200402202317/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/how-to-protect-yourself-and-others-from-coronavirus-covid-19/limits-on-public-gatherings-for-coronavirus-covid-19#essential-gatherings",4.00,1,"On 29 March the National Cabinet agreed to further limit most indoor and outdoor non-essential gathering to 2 people. See Health Department website, archived: https://web.archive.org/web/20200402202317/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/how-to-protect-yourself-and-others-from-coronavirus-covid-19/limits-on-public-gatherings-for-coronavirus-covid-19#essential-gatherings",0.00,,,1.00,1,"PM's statement: ""National Cabinet’s strong guidance to all Australians is to stay home unless for: shopping for what you need - food and necessary supplies; medical or health care needs, including compassionate requirements; exercise in compliance with the public gathering requirements; work and study if you can’t work or learn remotely."" Archived: http://web.archive.org/web/20200430225244/https://www.pm.gov.au/media/national-cabinet-statement",2.00,0,,4.00,"Australians arriving back home from overseas required to spend 14 days in quarantine, usually in a hotel, in the city of their arrival: https://web.archive.org/web/20200402203650/https://www.abc.net.au/news/2020-03-29/first-airport-passengers-face-mandatory-quarantine-arrive-sydney/12099734",1.00,1,,2.00,Short term moratorium on evictions nationally. Specifics differ from state to state.https://www.theguardian.com/world/2020/apr/17/australias-landlords-and-tenants-what-support-is-available-in-the-coronavirus-crisis,663117139.0,"AUD1.1 billion package for mental health services, domestic violence support, Medicare assistance for people at home and emergency food relief. See Prime Minister's media release: https://www.pm.gov.au/media/11-billion-support-more-mental-health-medicare-and-domestic-violence-services-0",0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,3809,14,71.3
Australia,AUS,2020-03-30,3.00,0,"Some states, such as South Australia, have not closed schools to begin with. Others, such as NSW have left schools open, but attendance went down to as low as 5%. Victoria has moved its school holidays forward, closing all schools from March 24 (including independent schools); https://web.archive.org/web/20200516181505/https://www.theguardian.com/education/2020/apr/09/federal-education-minister-orders-independent-schools-to-reopen-for-term-two; https://www.theguardian.com/education/2020/apr/09/federal-education-minister-orders-independent-schools-to-reopen-for-term-two",2.00,0,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,80223000000.0,"The Australian Government will provide a wage subsidy to around 6 million workers who will receive a flat payment of $1,500 per fortnight through their employer, before tax. The $130 billion JobKeeper payment will help keep Australians in jobs and tackle the significant economic impact from the coronavirus. See Prime Minister's media release: https://www.pm.gov.au/media/130-billion-jobkeeper-payment-keep-australians-job",0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,4093,16,71.3
Australia,AUS,2020-03-31,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,0,"See, for example, fines introduced in Sydney (in the state of NSW) of up to A$11,000 (US$6,779) for people who leave their home without good reason: https://web.archive.org/web/20200402203121/https://www.msn.com/en-us/news/world/australia-enacts-sweeping-lockdown-powers-to-combat-coronavirus-spread/ar-BB11W267",4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,4557,19,71.3
Australia,AUS,2020-04-01,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,,This media release from the Australian Foreign Minister dated 1/4/20 sets out how Australia is supporting Pacific island nations in relation to COVID-19. No dollar figures given. Archived statement: https://web.archive.org/web/20200528214102/https://www.foreignminister.gov.au/minister/marise-payne/media-release/responding-covid-19-challenge-pacific,2.00,1,,1.00,,1.00,Defence Forces assisting with contact tracing (tracing varies by state/territory): https://web.archive.org/web/20200402210500/https://www.minister.defence.gov.au/minister/lreynolds/media-releases/expansion-adf-support-covid-19-assist,0.0,,0.0,,,,4707,20,71.3
Australia,AUS,2020-04-02,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,"Restrictions vary between states/territories. For instance, South Australia and Western Australia have not said people cannot leave their home. Summary in this Guardian article from 2/4/20: https://web.archive.org/web/20200402200934/https://www.theguardian.com/australia-news/2020/apr/01/social-distancing-rules-australia-lockdown-coronavirus-strict-new-laws-legal-illegal-state-physical-restrictions-guidelines-explained-nsw-victoria-qld-queensland-act-sa-wa-two-person",2.00,0,Restrictions vary between states/territories. Summary in this Guardian article from 2/4/20: https://web.archive.org/web/20200402200934/https://www.theguardian.com/australia-news/2020/apr/01/social-distancing-rules-australia-lockdown-coronavirus-strict-new-laws-legal-illegal-state-physical-restrictions-guidelines-explained-nsw-victoria-qld-queensland-act-sa-wa-two-person,4.00,,1.00,1,,2.00,,970999874.0,Childcare industry package to keep the sector operating and give parents free childcare. Media release: https://web.archive.org/web/20200402204530/https://ministers.dese.gov.au/morrison/early-childhood-education-and-care-relief-package,0.0,,2.00,1,,1.00,Western Australia allows testing for people who have fever and respiratory issues:  https://web.archive.org/save/https://www.healthywa.wa.gov.au/Articles/A_E/COVID-clinics  General conditions of eligibility for rest of Australia remain more narrow. Available at Health Department website: https://web.archive.org/web/20200402205514/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/what-you-need-to-know-about-coronavirus-covid-19 ,1.00,"Varies by state.  Western Australia: https://web.archive.org/web/20200402212926/https://healthywa.wa.gov.au/Articles/A_E/Coronavirus/Locations-visited-by-confirmed-cases  Queensland: https://web.archive.org/save/https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/current-status/current-status-and-contact-tracing-alerts  NSW: unclear, limited information  Northern Territory: unclear, limited information  Tasmania: small number of cases but evidence of comprehensive contact tracing, e.g. https://web.archive.org/web/20200402214211/https://www.coronavirus.tas.gov.au/media-releases/coronavirus-alert  ",0.0,,0.0,,,,4976,21,73.15
Australia,AUS,2020-04-03,3.00,0,"The Federal Education Minister of Australia has requested independent schools to reopen for term two. See the press report published on April 3:  https://www.theguardian.com/education/2020/apr/09/federal-education-minister-orders-independent-schools-to-reopen-for-term-two According to this press report published on April 8, Australian schools remain open: https://www.newscientist.com/article/2240226-australia-seems-to-be-keeping-a-lid-on-covid-19-how-is-it-doing-it/ ",2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,5224,23,73.15
Australia,AUS,2020-04-04,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,5548,30,73.15
Australia,AUS,2020-04-05,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,"The state of Western Australia joins a number of other Australia states/territories in closing its borders. You will no longer be able to enter Western Australia after 11.59pm, on Sunday, 5 April 2020 unless an exemption has been granted. Exemptions must be granted by WA Police prior to travel. You must carry your exemption form and proof of its submission when travelling. You may be asked to produce this documentation at a check point or by WA Police patrolling the area. Source: State Government website, available: https://web.archive.org/web/20200406170922/https://www.wa.gov.au/organisation/department-of-the-premier-and-cabinet/covid-19-coronavirus-advice-travelling-and-within-western-australia",4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,Federal report identifies 9.3% of confirmed cases as not traced to a previous contact; https://web.archive.org/web/20200516204423/https://www.health.gov.au/sites/default/files/documents/2020/04/coronavirus-covid-19-at-a-glance-5-april-2020_0.pdf,0.0,,0.0,,,,5687,34,73.15
Australia,AUS,2020-04-06,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,5744,36,73.15
Australia,AUS,2020-04-07,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,"Testing differs by state, national guidelines are still symptoms and / or specific eligibility criteria. Some states have extended testing to anyone with symptoms, Victoria has started a limited amount of random screening. https://www.thecourier.com.au/story/6709758/who-can-get-tested-for-coronavirus/",1.00,,0.0,,0.0,,,,5844,42,73.15
Australia,AUS,2020-04-08,3.00,0,"The Federal Education Minister of Australia has requested independent schools to reopen for term two. See the press report published on April 3:  https://www.theguardian.com/education/2020/apr/09/federal-education-minister-orders-independent-schools-to-reopen-for-term-two According to this press report published on April 8, Australian schools remain open: https://www.newscientist.com/article/2240226-australia-seems-to-be-keeping-a-lid-on-covid-19-how-is-it-doing-it/ ",2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,5956,45,73.15
Australia,AUS,2020-04-09,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6052,50,73.15
Australia,AUS,2020-04-10,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6152,52,73.15
Australia,AUS,2020-04-11,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6238,54,73.15
Australia,AUS,2020-04-12,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6289,57,73.15
Australia,AUS,2020-04-13,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6322,61,73.15
Australia,AUS,2020-04-14,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6366,61,73.15
Australia,AUS,2020-04-15,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6416,61,73.15
Australia,AUS,2020-04-16,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6458,63,73.15
Australia,AUS,2020-04-17,3.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6497,63,73.15
Australia,AUS,2020-04-18,2.00,0,https://www.theguardian.com/education/2020/apr/09/federal-education-minister-orders-independent-schools-to-reopen-for-term-two;https://www.theguardian.com/australia-news/2020/apr/13/are-schools-open-closed-term-2-australia-coronavirus-easter-holidays,2.00,0,https://www.theguardian.com/australia-news/2020/apr/15/can-i-visit-my-family-parents-coronavirus-australia-lockdown-rules-covid-19-restrictions-nsw-victoria-queensland;https://www.australia.gov.au,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,"https://www.canberratimes.com.au/story/6719283/international-border-closures-could-be-long-term/  - Borders are closed, however citizens and PR holders are allowed to return and will need to stay in a government arranged quarantine centre for 2/52 on return. ",1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6533,67,69.44
Australia,AUS,2020-04-19,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6586,69,69.44
Australia,AUS,2020-04-20,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6612,70,69.44
Australia,AUS,2020-04-21,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6625,71,69.44
Australia,AUS,2020-04-22,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6647,74,69.44
Australia,AUS,2020-04-23,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6654,74,69.44
Australia,AUS,2020-04-24,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6667,75,69.44
Australia,AUS,2020-04-25,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6687,79,69.44
Australia,AUS,2020-04-26,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,1.00,,1.00,,0.0,,0.0,,,,6703,81,69.44
Australia,AUS,2020-04-27,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,"The Government has decided to reduce the JobSeeker Payment Partner Income Test taper rate from 60 cents to 25 cents from 27 April 2020. This will allow more couples to access payment where one of the couple loses their job and goes onto JobSeeker Payment, and the working partner is on a more modest income.https://www.dss.gov.au/about-the-department/coronavirus-covid-19-information-and-support",2.00,,0.0,,0.0,,2.00,1,,3.00,"27 April  Media Source: “Australia’s coronavirus testing regime to be expanded to include asymptomatic patients, The testing regime will be expanded nationwide, Chief Medical Officer Dr Brendan Murphy said during a press conference on Monday.” The initial calls to expand to asymptomatic or mild (including non covid-19 symptoms) to be tested was back in April.  Media Source: http://archive.vn/eOLzC  Youtube source of press briefing: http://archive.vn/ANBFC  This government source says they aim to: ""undertake strategically targeted asymptomatic screening in high risk settings or vulnerable populations, particularly in association with a case exposure in these settings.""  Clear allowance for those without symptoms aligns with a goal to maximise testing, and attempting to proactively detect asymptomatic cases (however unlikely), and of course expect a high hit rate for those with symptoms.  NSW Government Source: http://archive.vn/BumdC",1.00,,0.0,,0.0,,,,6713,83,69.44
Australia,AUS,2020-04-28,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6725,84,69.44
Australia,AUS,2020-04-29,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6738,88,69.44
Australia,AUS,2020-04-30,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6746,90,69.44
Australia,AUS,2020-05-01,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6762,92,69.44
Australia,AUS,2020-05-02,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6767,93,69.44
Australia,AUS,2020-05-03,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6783,93,69.44
Australia,AUS,2020-05-04,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6801,95,69.44
Australia,AUS,2020-05-05,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6825,95,69.44
Australia,AUS,2020-05-06,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6849,96,69.44
